  0.0000000000E+00 -1.0000000000E+01  1.37992E-11  4.94633E+01
  0.0000000000E+00 -9.8000000000E+00  5.40380E-13  5.49255E+01
  0.0000000000E+00 -9.6000000000E+00  6.52430E-12  4.42621E+01
  0.0000000000E+00 -9.4000000000E+00  7.65466E-12  7.34693E+01
  0.0000000000E+00 -9.2000000000E+00  7.26654E-12  5.60045E+01
  0.0000000000E+00 -9.0000000000E+00  2.74795E-12  4.42554E+01
  0.0000000000E+00 -8.8000000000E+00  1.81452E-11  5.76603E+01
  0.0000000000E+00 -8.6000000000E+00  2.53490E-11  5.63836E+01
  0.0000000000E+00 -8.4000000000E+00  6.22326E-12  3.78049E+01
  0.0000000000E+00 -8.2000000000E+00  4.57294E-12  5.69480E+01
  0.0000000000E+00 -8.0000000000E+00  1.88950E-11  4.82192E+01
  0.0000000000E+00 -7.8000000000E+00  1.49371E-11  5.13762E+01
  0.0000000000E+00 -7.6000000000E+00  4.49563E-12  5.71677E+01
  0.0000000000E+00 -7.4000000000E+00  1.28803E-11  4.98069E+01
  0.0000000000E+00 -7.2000000000E+00  8.90924E-12  4.43772E+01
  0.0000000000E+00 -7.0000000000E+00  2.90853E-11  4.04775E+01
  0.0000000000E+00 -6.8000000000E+00  7.23185E-12  5.84329E+01
  0.0000000000E+00 -6.6000000000E+00  1.70812E-11  4.47005E+01
  0.0000000000E+00 -6.4000000000E+00  2.47823E-11  3.62354E+01
  0.0000000000E+00 -6.2000000000E+00  2.56159E-11  4.34886E+01
  0.0000000000E+00 -6.0000000000E+00  2.41703E-11  3.88604E+01
  0.0000000000E+00 -5.8000000000E+00  1.84422E-11  4.11518E+01
  0.0000000000E+00 -5.6000000000E+00  2.53666E-11  4.08760E+01
  0.0000000000E+00 -5.4000000000E+00  1.52899E-11  5.51789E+01
  0.0000000000E+00 -5.2000000000E+00  1.65408E-11  5.19802E+01
  0.0000000000E+00 -5.0000000000E+00  1.07489E-11  4.02462E+01
  0.0000000000E+00 -4.8000000000E+00  1.76065E-11  4.23326E+01
  0.0000000000E+00 -4.6000000000E+00  1.36968E-11  3.69444E+01
  0.0000000000E+00 -4.4000000000E+00  1.78067E-11  3.20459E+01
  0.0000000000E+00 -4.2000000000E+00  1.71798E-11  3.22920E+01
  0.0000000000E+00 -4.0000000000E+00  2.80395E-11  3.72406E+01
  0.0000000000E+00 -3.8000000000E+00  4.28238E-11  3.31131E+01
  0.0000000000E+00 -3.6000000000E+00  3.48239E-11  3.00341E+01
  0.0000000000E+00 -3.4000000000E+00  3.43268E-11  2.80243E+01
  0.0000000000E+00 -3.2000000000E+00  7.93496E-11  2.05474E+01
  0.0000000000E+00 -3.0000000000E+00  1.68908E-10  1.46222E+01
  0.0000000000E+00 -2.8000000000E+00  2.30569E-10  1.29978E+01
  0.0000000000E+00 -2.6000000000E+00  2.41379E-10  1.27795E+01
  0.0000000000E+00 -2.4000000000E+00  2.74761E-10  1.17926E+01
  0.0000000000E+00 -2.2000000000E+00  3.35839E-10  1.00970E+01
  0.0000000000E+00 -2.0000000000E+00  4.06447E-10  9.64803E+00
  0.0000000000E+00 -1.8000000000E+00  3.72510E-10  9.09639E+00
  0.0000000000E+00 -1.6000000000E+00  3.45377E-10  1.02147E+01
  0.0000000000E+00 -1.4000000000E+00  3.76375E-10  1.03631E+01
  0.0000000000E+00 -1.2000000000E+00  3.53178E-10  9.58395E+00
  0.0000000000E+00 -1.0000000000E+00  3.57108E-10  1.03164E+01
  0.0000000000E+00 -8.0000000000E-01  4.13054E-10  9.75240E+00
  0.0000000000E+00 -6.0000000000E-01  4.72828E-10  8.69153E+00
