#1PLOTGEOM**USRBIN Beam-V0.0.2 22                                                           
# Origin and axis parameters
#  X0PICT=  -0.50001E+01  Y0PICT=   0.00000E+00  Z0PICT=  -0.80000E+02
#  X1PICT=   0.50001E+01  Y1PICT=   0.00000E+00  Z1PICT=   0.40100E-03
#  TYX=   0.00000E+00 TYY=   0.00000E+00 TYZ=   0.10000E+01
#  TXX=   0.10000E+01 TXY=   0.00000E+00 TXZ=   0.00000E+00
#  XAXLEN=   0.10000E+02 YAXLEN=   0.80001E+02
-5.000056 39.999559 -5.000056 0 -0.00048100041
4.999944 39.999559 4.999944 0 -0.00048100041


-5.000056 -40.000441 -5.000056 0 -80.000481 2 2 0 0 0 0
-4.9500554 -40.000441 -4.9500554 0 -80.000481 2 2 0 0 0 0
-4.9000549 -40.000441 -4.9000549 0 -80.000481 2 2 0 0 0 0
-4.8500543 -40.000441 -4.8500543 0 -80.000481 2 2 0 0 0 0
-4.8000538 -40.000441 -4.8000538 0 -80.000481 2 2 0 0 0 0
-4.7500532 -40.000441 -4.7500532 0 -80.000481 2 2 0 0 0 0
-4.7000526 -40.000441 -4.7000526 0 -80.000481 2 2 0 0 0 0
-4.6500521 -40.000441 -4.6500521 0 -80.000481 2 2 0 0 0 0
-4.6000515 -40.000441 -4.6000515 0 -80.000481 2 2 0 0 0 0
-4.550051 -40.000441 -4.550051 0 -80.000481 2 2 0 0 0 0
-4.5000504 -40.000441 -4.5000504 0 -80.000481 2 2 0 0 0 0
-4.4500498 -40.000441 -4.4500498 0 -80.000481 2 2 0 0 0 0
-4.4000493 -40.000441 -4.4000493 0 -80.000481 2 2 0 0 0 0
-4.3500487 -40.000441 -4.3500487 0 -80.000481 2 2 0 0 0 0
-4.3000482 -40.000441 -4.3000482 0 -80.000481 2 2 0 0 0 0
-4.2500476 -40.000441 -4.2500476 0 -80.000481 2 2 0 0 0 0
-4.200047 -40.000441 -4.200047 0 -80.000481 2 2 0 0 0 0
-4.1500465 -40.000441 -4.1500465 0 -80.000481 2 2 0 0 0 0
-4.1000459 -40.000441 -4.1000459 0 -80.000481 2 2 0 0 0 0
-4.0500454 -40.000441 -4.0500454 0 -80.000481 2 2 0 0 0 0
-4.0000448 -40.000441 -4.0000448 0 -80.000481 2 2 0 0 0 0
-3.9500442 -40.000441 -3.9500442 0 -80.000481 2 2 0 0 0 0
-3.9000437 -40.000441 -3.9000437 0 -80.000481 2 2 0 0 0 0
-3.8500431 -40.000441 -3.8500431 0 -80.000481 2 2 0 0 0 0
-3.8000426 -40.000441 -3.8000426 0 -80.000481 2 2 0 0 0 0
-3.750042 -40.000441 -3.750042 0 -80.000481 2 2 0 0 0 0
-3.7000414 -40.000441 -3.7000414 0 -80.000481 2 2 0 0 0 0
-3.6500409 -40.000441 -3.6500409 0 -80.000481 2 2 0 0 0 0
-3.6000403 -40.000441 -3.6000403 0 -80.000481 2 2 0 0 0 0
-3.5500398 -40.000441 -3.5500398 0 -80.000481 2 2 0 0 0 0
-3.5000392 -40.000441 -3.5000392 0 -80.000481 2 2 0 0 0 0
-3.4500386 -40.000441 -3.4500386 0 -80.000481 2 2 0 0 0 0
-3.4000381 -40.000441 -3.4000381 0 -80.000481 2 2 0 0 0 0
-3.3500375 -40.000441 -3.3500375 0 -80.000481 2 2 0 0 0 0
-3.300037 -40.000441 -3.300037 0 -80.000481 2 2 0 0 0 0
-3.2500364 -40.000441 -3.2500364 0 -80.000481 2 2 0 0 0 0
-3.2000358 -40.000441 -3.2000358 0 -80.000481 2 2 0 0 0 0
-3.1500353 -40.000441 -3.1500353 0 -80.000481 2 2 0 0 0 0
-3.1000347 -40.000441 -3.1000347 0 -80.000481 2 2 0 0 0 0
-3.0500342 -40.000441 -3.0500342 0 -80.000481 2 2 0 0 0 0
-3.0000336 -40.000441 -3.0000336 0 -80.000481 2 2 0 0 0 0
-2.950033 -40.000441 -2.950033 0 -80.000481 2 2 0 0 0 0
-2.9000325 -40.000441 -2.9000325 0 -80.000481 2 2 0 0 0 0
-2.8500319 -40.000441 -2.8500319 0 -80.000481 2 2 0 0 0 0
-2.8000314 -40.000441 -2.8000314 0 -80.000481 2 2 0 0 0 0
-2.7500308 -40.000441 -2.7500308 0 -80.000481 2 2 0 0 0 0
-2.7000302 -40.000441 -2.7000302 0 -80.000481 2 2 0 0 0 0
-2.6500297 -40.000441 -2.6500297 0 -80.000481 2 2 0 0 0 0
-2.6000291 -40.000441 -2.6000291 0 -80.000481 2 2 0 0 0 0
-2.5500286 -40.000441 -2.5500286 0 -80.000481 2 2 0 0 0 0
-2.500028 -40.000441 -2.500028 0 -80.000481 2 2 0 0 0 0
-2.4500274 -40.000441 -2.4500274 0 -80.000481 2 2 0 0 0 0
-2.4000269 -40.000441 -2.4000269 0 -80.000481 2 2 0 0 0 0
-2.3500263 -40.000441 -2.3500263 0 -80.000481 2 2 0 0 0 0
-2.3000258 -40.000441 -2.3000258 0 -80.000481 2 2 0 0 0 0
-2.2500252 -40.000441 -2.2500252 0 -80.000481 2 2 0 0 0 0
-2.2000246 -40.000441 -2.2000246 0 -80.000481 2 2 0 0 0 0
-2.1500241 -40.000441 -2.1500241 0 -80.000481 2 2 0 0 0 0
-2.1000235 -40.000441 -2.1000235 0 -80.000481 2 2 0 0 0 0
-2.050023 -40.000441 -2.050023 0 -80.000481 2 2 0 0 0 0
-2.0000224 -40.000441 -2.0000224 0 -80.000481 2 2 0 0 0 0
-1.9500218 -40.000441 -1.9500218 0 -80.000481 2 2 0 0 0 0
-1.9000213 -40.000441 -1.9000213 0 -80.000481 2 2 0 0 0 0
-1.8500207 -40.000441 -1.8500207 0 -80.000481 2 2 0 0 0 0
-1.8000202 -40.000441 -1.8000202 0 -80.000481 2 2 0 0 0 0
-1.7500196 -40.000441 -1.7500196 0 -80.000481 2 2 0 0 0 0
-1.700019 -40.000441 -1.700019 0 -80.000481 2 2 0 0 0 0
-1.6500185 -40.000441 -1.6500185 0 -80.000481 2 2 0 0 0 0
-1.6000179 -40.000441 -1.6000179 0 -80.000481 2 2 0 0 0 0
-1.5500174 -40.000441 -1.5500174 0 -80.000481 2 2 0 0 0 0
-1.5000168 -40.000441 -1.5000168 0 -80.000481 2 2 0 0 0 0
-1.4500162 -40.000441 -1.4500162 0 -80.000481 2 2 0 0 0 0
-1.4000157 -40.000441 -1.4000157 0 -80.000481 2 2 0 0 0 0
-1.3500151 -40.000441 -1.3500151 0 -80.000481 2 2 0 0 0 0
-1.3000146 -40.000441 -1.3000146 0 -80.000481 2 2 0 0 0 0
-1.250014 -40.000441 -1.250014 0 -80.000481 2 2 0 0 0 0
-1.2000134 -40.000441 -1.2000134 0 -80.000481 2 2 0 0 0 0
-1.1500129 -40.000441 -1.1500129 0 -80.000481 2 2 0 0 0 0
-1.1000123 -40.000441 -1.1000123 0 -80.000481 2 2 0 0 0 0
-1.0500118 -40.000441 -1.0500118 0 -80.000481 2 2 0 0 0 0
-1.0000112 -40.000441 -1.0000112 0 -80.000481 2 2 0 0 0 0
-0.95001064 -40.000441 -0.95001064 0 -80.000481 2 2 0 0 0 0
-0.90001008 -40.000441 -0.90001008 0 -80.000481 2 2 0 0 0 0
-0.85000952 -40.000441 -0.85000952 0 -80.000481 2 2 0 0 0 0
-0.80000896 -40.000441 -0.80000896 0 -80.000481 2 2 0 0 0 0
-0.7500084 -40.000441 -0.7500084 0 -80.000481 2 2 0 0 0 0
-0.70000784 -40.000441 -0.70000784 0 -80.000481 2 2 0 0 0 0
-0.65000728 -40.000441 -0.65000728 0 -80.000481 2 2 0 0 0 0
-0.60000672 -40.000441 -0.60000672 0 -80.000481 2 2 0 0 0 0
-0.55000616 -40.000441 -0.55000616 0 -80.000481 2 2 0 0 0 0
-0.5000056 -40.000441 -0.5000056 0 -80.000481 2 2 0 0 0 0
-0.45000504 -40.000441 -0.45000504 0 -80.000481 2 2 0 0 0 0
-0.40000448 -40.000441 -0.40000448 0 -80.000481 2 2 0 0 0 0
-0.35000392 -40.000441 -0.35000392 0 -80.000481 2 2 0 0 0 0
-0.30000336 -40.000441 -0.30000336 0 -80.000481 2 2 0 0 0 0
-0.2500028 -40.000441 -0.2500028 0 -80.000481 2 2 0 0 0 0
-0.20000224 -40.000441 -0.20000224 0 -80.000481 2 2 0 0 0 0
-0.15000168 -40.000441 -0.15000168 0 -80.000481 2 2 0 0 0 0
-0.10000112 -40.000441 -0.10000112 0 -80.000481 2 2 0 0 0 0
-0.05000056 -40.000441 -0.05000056 0 -80.000481 2 2 0 0 0 0
4.3437476e-15 -40.000441 4.3437476e-15 0 -80.000481 2 2 0 0 0 0
0.05000056 -40.000441 0.05000056 0 -80.000481 2 2 0 0 0 0
0.10000112 -40.000441 0.10000112 0 -80.000481 2 2 0 0 0 0
0.15000168 -40.000441 0.15000168 0 -80.000481 2 2 0 0 0 0
0.20000224 -40.000441 0.20000224 0 -80.000481 2 2 0 0 0 0
0.2500028 -40.000441 0.2500028 0 -80.000481 2 2 0 0 0 0
0.30000336 -40.000441 0.30000336 0 -80.000481 2 2 0 0 0 0
0.35000392 -40.000441 0.35000392 0 -80.000481 2 2 0 0 0 0
0.40000448 -40.000441 0.40000448 0 -80.000481 2 2 0 0 0 0
0.45000504 -40.000441 0.45000504 0 -80.000481 2 2 0 0 0 0
0.5000056 -40.000441 0.5000056 0 -80.000481 2 2 0 0 0 0
0.55000616 -40.000441 0.55000616 0 -80.000481 2 2 0 0 0 0
