# Detector n: 1D Projection
  1.0000000000E+00  1.2500000000E+00  1.71029E-06  1.79281E-01
  1.2500000000E+00  1.5000000000E+00  1.99714E-06  1.63010E-01
  1.5000000000E+00  1.7500000000E+00  2.21929E-06  1.52988E-01
  1.7500000000E+00  2.0000000000E+00  2.39845E-06  1.46599E-01
  2.0000000000E+00  2.2500000000E+00  2.50894E-06  1.43232E-01
  2.2500000000E+00  2.5000000000E+00  2.55815E-06  1.41107E-01
  2.5000000000E+00  2.7500000000E+00  2.58150E-06  1.41619E-01
  2.7500000000E+00  3.0000000000E+00  2.59016E-06  1.40513E-01
  3.0000000000E+00  3.2500000000E+00  2.57687E-06  1.41084E-01
  3.2500000000E+00  3.5000000000E+00  2.56797E-06  1.41975E-01
  3.5000000000E+00  3.7500000000E+00  2.54390E-06  1.42683E-01
  3.7500000000E+00  4.0000000000E+00  2.53491E-06  1.43806E-01
  4.0000000000E+00  4.2500000000E+00  2.52193E-06  1.43481E-01
  4.2500000000E+00  4.5000000000E+00  2.50697E-06  1.43651E-01
  4.5000000000E+00  4.7500000000E+00  2.50129E-06  1.43807E-01
  4.7500000000E+00  5.0000000000E+00  2.48405E-06  1.44581E-01
  5.0000000000E+00  5.2500000000E+00  2.47238E-06  1.44551E-01
  5.2500000000E+00  5.5000000000E+00  2.45950E-06  1.44578E-01
  5.5000000000E+00  5.7500000000E+00  2.44441E-06  1.45199E-01
  5.7500000000E+00  6.0000000000E+00  2.42427E-06  1.44247E-01
  6.0000000000E+00  6.2500000000E+00  2.40708E-06  1.45514E-01
  6.2500000000E+00  6.5000000000E+00  2.39324E-06  1.46429E-01
  6.5000000000E+00  6.7500000000E+00  2.39647E-06  1.46726E-01
  6.7500000000E+00  7.0000000000E+00  2.38502E-06  1.46954E-01
  7.0000000000E+00  7.2500000000E+00  2.36344E-06  1.46556E-01
  7.2500000000E+00  7.5000000000E+00  2.34025E-06  1.49057E-01
  7.5000000000E+00  7.7500000000E+00  2.33176E-06  1.49655E-01
  7.7500000000E+00  8.0000000000E+00  2.32186E-06  1.48908E-01
  8.0000000000E+00  8.2500000000E+00  2.30385E-06  1.49792E-01
  8.2500000000E+00  8.5000000000E+00  2.31047E-06  1.48473E-01
  8.5000000000E+00  8.7500000000E+00  2.30113E-06  1.49963E-01
  8.7500000000E+00  9.0000000000E+00  2.28962E-06  1.49544E-01
  9.0000000000E+00  9.2500000000E+00  2.28168E-06  1.49426E-01
  9.2500000000E+00  9.5000000000E+00  2.26960E-06  1.52218E-01
  9.5000000000E+00  9.7500000000E+00  2.25489E-06  1.51295E-01
  9.7500000000E+00  1.0000000000E+01  2.23276E-06  1.51818E-01
  1.0000000000E+01  1.0250000000E+01  2.21918E-06  1.51754E-01
  1.0250000000E+01  1.0500000000E+01  2.20949E-06  1.53443E-01
  1.0500000000E+01  1.0750000000E+01  2.19121E-06  1.53801E-01
  1.0750000000E+01  1.1000000000E+01  2.17059E-06  1.54502E-01
  1.1000000000E+01  1.1250000000E+01  2.15676E-06  1.54104E-01
  1.1250000000E+01  1.1500000000E+01  2.14471E-06  1.55419E-01
  1.1500000000E+01  1.1750000000E+01  2.12909E-06  1.56578E-01
  1.1750000000E+01  1.2000000000E+01  2.12776E-06  1.55646E-01
  1.2000000000E+01  1.2250000000E+01  2.12283E-06  1.54723E-01
  1.2250000000E+01  1.2500000000E+01  2.09552E-06  1.57057E-01
  1.2500000000E+01  1.2750000000E+01  2.08850E-06  1.57509E-01
  1.2750000000E+01  1.3000000000E+01  2.07121E-06  1.57459E-01
  1.3000000000E+01  1.3250000000E+01  2.05794E-06  1.56591E-01
  1.3250000000E+01  1.3500000000E+01  2.04401E-06  1.57643E-01
  1.3500000000E+01  1.3750000000E+01  2.03032E-06  1.59106E-01
  1.3750000000E+01  1.4000000000E+01  2.01159E-06  1.60215E-01
  1.4000000000E+01  1.4250000000E+01  2.00356E-06  1.59143E-01
  1.4250000000E+01  1.4500000000E+01  2.00034E-06  1.59568E-01
  1.4500000000E+01  1.4750000000E+01  1.98743E-06  1.59943E-01
  1.4750000000E+01  1.5000000000E+01  1.98271E-06  1.60601E-01
  1.5000000000E+01  1.5250000000E+01  1.95688E-06  1.62430E-01
  1.5250000000E+01  1.5500000000E+01  1.94793E-06  1.62378E-01
  1.5500000000E+01  1.5750000000E+01  1.95552E-06  1.62674E-01
  1.5750000000E+01  1.6000000000E+01  1.93775E-06  1.63640E-01
  1.6000000000E+01  1.6250000000E+01  1.92967E-06  1.63353E-01
  1.6250000000E+01  1.6500000000E+01  1.90177E-06  1.64389E-01
  1.6500000000E+01  1.6750000000E+01  1.89938E-06  1.64694E-01
  1.6750000000E+01  1.7000000000E+01  1.87209E-06  1.65990E-01
  1.7000000000E+01  1.7250000000E+01  1.86113E-06  1.66614E-01
  1.7250000000E+01  1.7500000000E+01  1.85043E-06  1.67643E-01
  1.7500000000E+01  1.7750000000E+01  1.83173E-06  1.68755E-01
  1.7750000000E+01  1.8000000000E+01  1.82454E-06  1.68730E-01
  1.8000000000E+01  1.8250000000E+01  1.80933E-06  1.68232E-01
  1.8250000000E+01  1.8500000000E+01  1.80798E-06  1.68085E-01
  1.8500000000E+01  1.8750000000E+01  1.80457E-06  1.68824E-01
  1.8750000000E+01  1.9000000000E+01  1.79134E-06  1.69199E-01
  1.9000000000E+01  1.9250000000E+01  1.78277E-06  1.69533E-01
  1.9250000000E+01  1.9500000000E+01  1.76533E-06  1.70602E-01
  1.9500000000E+01  1.9750000000E+01  1.74341E-06  1.71327E-01
